Actual Product Weight,Linear Regression,Decision Tree,Random Forest,SVR,XGBoost,Neural Network
8064,7994.658319,8113,8096.34,21491.14996,7951.0215,7561.923192
32124,31491.39018,33099,32460.67,22323.55904,32167.836,31650.37399
6091,1978.109545,6139,6944.08,21531.48422,5166.88,6531.417923
53057,49884.86275,53141,52774.18,22973.8755,52674.16,51714.60664
18083,18855.10979,19094,18236.47,22166.47415,18481.822,17838.39014
12120,11335.28046,11133,12039.96,21697.16996,11874.983,11943.58688
31103,30187.21249,32150,30872.45,22126.25153,30876.125,30193.12855
27068,28005.58264,27143,26399.5,22155.92916,26446.89,26393.11925
42065,38369.97969,40127,40696.72,22344.14008,41158.633,39932.80059
22115,22231.37567,23096,22358.74,22066.32479,21488.695,21889.80391
12081,1444.521511,5108,5470.97,21162.05906,5957.502,4953.596394
23106,26060.25059,26129,24346.03,22096.9433,24017.477,24926.03464
16105,17798.75345,18129,16952.65,22040.91752,16808.307,17172.74048
26094,26330.19312,24099,25607.13,22354.22447,25492.96,25324.5506
23106,22310.64263,25091,23372.76,22179.96303,23475.959,23203.67605
28114,31676.25262,31057,29926.69,22145.54504,28949.45,30919.54188
32062,34332.43172,33076,32611.11,22542.13764,32708.416,33288.39541
29080,28852.27728,29098,30866.84,22144.8467,30078.195,29333.83632
5069,5563.721788,5128,5359.64,21440.1843,5363.18,5549.818161
20087,18950.61028,20086,20178.33,22024.89664,20009.01,19346.14284
16114,15937.38878,16095,16117.38,22059.98559,16031.713,15601.80669
30107,28127.69018,30145,29240.53,22477.41037,29127.594,28622.00152
23150,24728.35533,23079,23136.19,22278.67488,23241.078,23707.69066
17059,19524.69431,17094,18328.74,21863.13714,18124.646,18216.21954
15124,15577.95864,16148,16002.19,22054.9298,16027.04,16165.97299
5095,4685.743498,5113,5324.59,21503.54968,4865.22,5859.187476
18108,18192.52055,18096,18908.22,21839.1496,19044.016,19131.05976
27066,26525.83752,25130,26002.65,22199.26292,26192.66,26419.83775
33089,33598.85759,35135,34377.91,22533.73926,33485.75,34341.76555
35073,34889.11303,35135,35230.24,22417.29388,35037.414,35595.65911
6088,6583.566697,5132,5938.85,21695.5294,5998.9824,6186.049581
19127,20216.77732,19076,18789.63,21873.54036,18793.549,18656.46144
31077,33440.33483,33116,32734.03,22295.78953,32880.312,33364.31965
24086,24005.93562,26138,24272.77,22366.74439,24219.422,25070.35964
5120,4636.104679,5129,5316.09,21694.27198,5367.0156,6872.00915
23079,22066.35531,22118,23234.94,22227.15305,23582.316,23346.76658
8110,7794.314101,8108,7821.32,21753.72338,7684.711,8337.863083
19146,21349.43297,19083,19195.38,21999.63666,19550.832,20027.7363
15085,16198.46575,15113,15575.86,22051.93354,15601.81,15472.30719
27094,28412.37301,28149,26954.55,22087.08971,26582.654,27047.87778
18074,17067.99988,17119,16837.19,21989.66635,17147.99,16861.23967
54141,49509.91287,53117,53059.79,22875.21948,53350.508,52231.53259
14143,14712.38167,14115,14108.17,21772.97437,14020.436,14065.47217
16072,18916.30371,17146,17780.86,21913.10734,17730.617,17333.40348
15140,15133.50951,15130,14890.69,21622.19728,14901.037,14472.53661
5144,6264.354972,5141,4701.578,21480.99027,4853.0195,6956.265776
16132,15719.47303,18136,16691.71,22079.78553,16791.5,16914.42193
5146,6117.689488,5150,5543.8,21515.61431,5941.746,6160.640517
24116,25296.02206,24085,24945.47333,22115.02479,24848.547,25005.04226
32079,32064.5914,28142,28981.32,22524.21173,29239.686,30486.64485
24130,23194.15772,24056,24157.41,22048.84809,24037.107,24086.99079
29147,27570.35304,30084,29179.37,22375.70841,28864.922,28302.92489
15084,14801.63902,15083,15168.5,21878.32746,15657.704,15659.78108
16086,16742.15352,16099,16420.28,22025.25237,16030.007,15873.60444
17071,17460.82828,18080,17891.57,21954.03095,18044.111,17332.79849
6118,7039.475388,7126,7133.9,21638.10103,6904.9385,6679.354865
44132,40975.76989,44097,44269.77,22379.01458,44109.027,42824.45532
15092,15008.68509,15059,15383.58,21796.28729,15800.844,15533.39956
2140,1033.020972,3086,3194.86,21357.76431,3009.2305,3842.486367
22142,23604.61742,23137,23239.05,22236.65987,23449.686,23723.86958
6134,7511.938464,7074,6830.14,21415.3784,6749.9414,7251.480308
19109,19905.22135,19078,18859.83,21873.27534,18659.574,18940.46853
23135,25581.77829,24139,23833.82,22182.74394,24081.04,24041.3833
27101,28410.21946,31109,29148.1,22371.86295,29145.46,29275.88498
32140,30300.25207,30060,30960.76,22613.60792,31019.328,30970.13498
3130,8.19591868,3085,3730.67,21250.26786,3007.3958,4087.828357
9086,10590.39229,9119,8576.41,21513.60674,8808.954,8863.091249
39059,36559.16701,37077,37229.52,22543.79881,37453.754,37400.76183
22142,24102.28351,22144,22069.77,22047.51183,21504.86,22540.93108
53090,48789.98614,50059,51219.47,22880.50254,52726.074,51230.43498
26103,27362.52951,25104,26882.53,22538.73594,26532.549,26518.38262
35079,33406.25141,34122,34395.32,22508.94883,33750.145,34036.29116
16084,16764.03991,17055,17448.54,22010.12457,17452.264,17153.91544
17103,17569.89382,18148,17849.85,21782.60258,17963.174,18203.69342
52124,48613.41568,51147,51560.41,22918.09954,50943.93,49698.75201
5100,6214.912612,5141,4884.62,21126.09265,4967.274,6030.992721
37067,35741.69062,38140,38049.97,22589.15009,37524.566,36751.58808
7143,7886.924418,7067,7168.15,21842.54734,7186.014,7160.499306
30084,31744.97503,31127,31134,22527.53988,31837.559,31796.21757
15058,16194.29844,16104,17093.21,22110.84107,16892.064,16423.437
8094,7430.84334,7080,7678.358333,21505.57547,7973.125,8608.737453
17128,18401.08141,18106,17887.72,21909.44603,17826.883,17504.09269
32135,29832.26084,33139,32177.85,22492.56472,31509.871,31153.82499
47143,46776.64795,51123,50327.26,22619.74663,50071.047,48191.67683
18101,20018.53522,20103,18384.53,21727.09723,18828.668,17988.88145
28074,29225.84359,27058,27526.78,22377.76122,27643.209,28037.42623
30134,27408.39315,30115,29657.61,22252.55851,28946.957,27874.85491
8101,9650.80617,9092,8392.43,21737.90653,8425.269,8082.891677
7091,8089.046279,8124,8410.2,21852.52513,7795.6396,8621.672813
26125,26388.60144,26113,26134.71,22406.39901,26127.861,26108.92514
15065,17622.09915,17127,16173.92,21876.20512,16593.172,15926.15995
9136,10239.13683,10125,9823.21,21687.70614,9632.868,9066.659047
19124,18955.75817,19105,18866.8,22047.80292,18921.096,19596.92129
29078,27550.98186,29109,28659,22350.23936,28602.797,27527.69251
6091,7253.8985,6104,5711.63,21277.01434,5978.0923,5918.521946
17076,19073.03269,16145,17081.2,22012.2396,17610.611,17521.01925
5090,4853.986443,5068,4724,21289.76678,4791.526,4576.259147
26150,29184.85706,28085,27249.65,22407.18235,27735.203,28363.1415
20076,22599.98767,21140,21350.45,22334.58451,21353.016,21509.94857
14151,13928.29815,14074,13647.42,21596.88133,13460.604,13615.65274
31084,32172.18675,33129,32752.8,22469.86039,31843.135,32169.49416
26127,24903.37341,26075,26416.42,22223.27736,26119.248,26304.06103
20132,20039.55922,19113,20199.44,21862.81388,20207.986,19189.72059
7116,8347.65684,7060,7204.11,21829.15672,7108.833,6809.776755
22092,22890.2958,23085,23268.09,21877.39057,22867.791,21841.75115
25139,25578.13005,28083,25750.67,22501.48788,26178.629,26151.51065
9090,9769.981494,9080,9779.56,21765.74107,9536.446,8750.643672
5081,6000.524293,4073,4936.731667,21535.9134,5243.3037,5339.320414
14142,14717.69704,14058,14346.85,21827.85417,13989.752,14354.18458
15148,15274.40906,15122,14871.82,21668.52103,14697.815,14265.20632
26082,24812.69639,24099,25005.83333,22300.14192,24684.428,24971.29348
8139,9229.690392,7120,7988.85,21876.57559,7514.2817,9048.682842
16101,18137.66888,16137,16111.74,21797.22227,16680.379,16632.86265
15120,14747.33091,14073,14868.23,21843.43368,14770.415,15087.53923
24066,23692.09209,23148,23694.8,22126.24977,23958.1,23898.1054
23118,24452.6915,23109,23371.21,22044.04042,22854.451,23268.40315
14114,1198.331814,14082,9202.49,21238.61391,8735.668,5138.158636
23092,21286.65346,23139,23038.62,22051.50396,22312.541,21958.33923
32134,32490.53493,32055,32660.37,22712.93086,32511.484,33312.43114
23135,26004.92332,23138,23953.8,22109.70048,24700.523,24306.55
30129,31594.49804,34142,31806.65,22293.10198,31230.537,32178.44783
6117,6997.020385,6129,5886.05,21334.32028,6162.5884,6748.512489
27128,28885.97268,27111,27714.11,22415.56927,27963.768,28144.57495
29092,28815.14275,30071,28677.94,22455.90765,28785.531,28915.4591
7148,6994.837445,6109,6217.63,21244.28191,6546.499,8105.768799
6106,6203.147513,7060,6594.4725,21341.28814,6723.1304,6733.327138
4102,4897.77222,5128,4900.96,21538.85968,5024.1294,4496.174688
9064,9847.689562,8064,8111.81,21446.27511,8252.878,8592.707729
37121,36417.28869,39056,39315.67,22367.49224,39331.895,37618.66869
6111,2448.304603,12128,10464.67,21919.98187,11521.705,5255.800702
11066,12229.23834,11102,11721.49,21704.72549,12174.095,11333.0142
10129,11309.41159,11074,11102.68,21691.57446,10608.962,11227.73217
21114,19789.83699,21113,21067.23,21976.70641,21171.85,20808.06275
38145,36136.55273,36092,37436.68,22550.20251,37327.8,36059.13324
8133,9824.613158,8122,8490.05,21991.40286,8175.1797,9629.100527
8111,9030.303208,7078,7920.04,21548.79658,7962.5654,8658.182553
40101,42112.64235,40137,40572.33,22850.69607,40591.363,41539.81734
54135,49722.27897,53139,53197.89,22821.89017,52718.297,51356.00232
20150,19915.63698,18100,18815.15,22038.68511,18676.719,18434.05589
13098,13245.82171,13132,12585.54,21518.22533,12223.328,12099.07385
41057,38469.18488,38128,39209.47,22635.23443,40257.66,38755.33933
44075,44133.58582,43123,43551.6,23008.19952,43669.19,44655.64119
17134,17370.8005,16090,16393.39,22059.20692,16677.107,16888.4047
20143,20003.04057,21056,20345.67,21855.46872,20297.846,19897.38535
21116,23533.98705,23140,21515.58,22015.95196,21417.744,21875.17337
31088,32162.6427,31127,31737.52,22440.11875,31850.475,32112.45828
6102,6416.745413,7133,7226.64,21882.28198,7041.727,7211.391861
26109,24599.92241,28060,26198.03,22299.9368,26308.717,25806.35737
21102,20770.0827,22072,21093.51,22078.85516,20993.781,21832.09281
12112,13752.46792,13082,12609.29,21489.85431,12254.894,12062.74368
15119,14836.59516,14083,14890.19,22111.72138,15041.756,14939.40116
28100,30810.22201,28145,28627.28,22513.84712,28408.152,29213.76842
50112,49259.1445,53100,53016.84,22960.59324,52442.566,51194.67409
29144,26545.62692,25083,25849.54,22202.83071,26112.127,26346.30706
6142,1927.911742,8085,6928.457333,21246.02344,6649.588,5752.065918
4056,1427.655181,3118,3900.58,21120.95152,3708.3877,3904.496379
38078,38841.16144,38136,37857.68,22593.3875,37504.49,38652.8697
18072,18335.79508,18134,17556.64,21728.56978,17516.428,17454.78618
4059,5882.819833,4096,4891.44,21674.74564,4844.3413,5075.9984
38147,36580.51245,36079,37181.41,22554.31806,37199.76,37312.38889
7058,7344.089397,7069,7131.05,21313.91534,7149.385,6539.559049
31126,34358.70635,33145,32317.33,22623.36609,32522.357,32763.21382
35055,36107.22848,35127,34568.59,22374.19195,34808.293,35105.8419
18149,19014.48484,18146,18047.36,21982.94525,17966.473,17960.79757
12069,12392.6672,12070,12173.13,21614.68616,12290.604,11794.89055
31108,33472.00731,32057,32007.27,22459.53483,32133.428,33317.3091
13145,12796.9296,13111,12638.74,21824.9096,12124.578,12588.7314
38065,35351.89168,38064,37222.27,22424.05769,37536.066,36229.52572
10078,10516.82215,10096,9760.73,21687.1524,9456.587,9320.437382
33098,33419.54736,34061,32457.09,22266.50882,33087.85,33680.27911
8067,9135.133723,8098,8097.26,21676.67442,8391.704,8161.62182
32071,31596.30475,33085,32822.81,22506.32092,32498.47,32403.48396
45095,42397.46896,43115,44227.67,22821.09156,43959.8,42743.19429
30066,30577.73956,31105,30936.26,22557.90991,30850.355,30501.05236
24129,26931.66261,24071,24214.38,22069.41222,25321.533,25390.23407
20126,20434.42092,20141,19133.3,22068.66402,19195.752,18692.96125
28067,30557.74618,28077,28985.43,22382.4197,28320.389,29092.41178
7104,7987.92365,7148,6955.98,21469.50926,6680.822,7851.006083
53133,49525.57931,53139,53512.76,22767.46614,52907.008,51285.96765
27147,30812.81716,28064,29107.16,22395.45303,28347.904,29167.45849
8068,2133.346862,6113,4924.77,21797.27373,3218.7888,3155.137808
12110,12982.02159,12115,12316.22,21603.65722,12554.175,12679.26386
31140,30064.84579,32070,31293.83,22482.44755,31317.154,31127.06531
28108,29319.83722,29087,27968.381,22473.59752,27787.281,27792.57992
17074,16725.61826,19128,17876.11,22105.10712,17386.389,16163.64809
27101,27175.31448,29078,27716.23,22022.36528,27474.64,27430.77555
21083,23685.95304,23072,22400.73,21988.07354,22000.912,21642.06565
47078,44362.3474,47145,46679.75,22246.83271,46599.867,44988.59156
12135,10813.61854,12094,11778.51,21849.2368,11954.45,12140.05227
6063,7002.562887,6131,5973.05,21332.83951,5969.7925,6011.606595
33108,31979.30292,33125,33620.51,22204.01062,32830.645,33526.51168
30141,28691.08691,31133,30832.96,22242.70514,30006.701,29788.60544
31133,29132.69036,32093,29768.6,22156.79601,30365.836,30399.37222
13119,15229.79552,14115,14178.12,21582.07851,14170.245,13717.35341
16065,19407.75163,18095,17860.77,21935.04851,17615.443,18102.02843
24149,22518.25612,24058,23165.05,22003.54926,22888.943,21458.5984
50079,45481.84584,50055,49006.85,23042.00167,48814.977,47084.27685
18099,18337.93035,17060,17290.51,21709.72405,17342.434,17908.46318
7136,6686.692187,6129,6594.28,21350.84296,6665.586,7431.136064
5117,1666.470806,3103,3695.76,21360.72833,3656.6184,4930.425539
5151,6034.634513,6071,5554.65,21831.43543,5526.1006,6210.022837
17090,19355.19009,18115,17869.89,21810.48968,17638.502,17818.52469
45151,44521.94106,48055,47411.34,22573.51834,47382.527,45199.62173
18094,18546.21092,18112,17464.31,21874.78797,17574.871,18439.55092
31127,31103.25944,31112,31398.13,22501.81505,31014.623,32053.20619
28072,28257.25996,29105,28041.03,22176.73379,29101.371,27982.61318
27113,26340.15683,25070,25474.36,22380.26083,25735.973,25439.07477
6059,6206.281474,6081,6573.48,21310.80118,6580.534,6906.16727
14101,12995.58411,14094,14123.01,21827.19136,13930.522,12880.89839
14060,13045.49407,14106,13841.95,21917.7474,13687.567,12984.62962
20145,19287.01724,19116,20306.58,22173.29397,20389.8,19756.06618
19095,16201.22281,19136,18520.11,21938.04527,17877.404,18160.39908
29066,28901.92542,30151,29809.59,22456.1864,29222.965,29982.54194
14121,15348.9806,15135,15157.8,21804.6484,15211.698,14501.01214
33055,33134.52846,34138,33820.92,22271.38546,34293.16,33966.11642
20112,20660.46149,22132,20982.89,22051.34111,20834.012,20306.49194
3076,33.42568722,3092,3852.92,21291.07227,3876.5427,4940.682409
5057,5747.355588,5074,5569.86,21389.46464,5513.3335,7057.121019
7140,7550.486826,7062,7099.12,21310.20615,6998.3447,7042.316962
6133,6264.531666,6133,5977.86,21427.15831,6150.185,6002.801249
16125,17170.76515,15116,15521.65,22010.57308,15842.143,15983.85602
36097,34201.49648,37141,36320.54,22763.17154,35271.8,34705.86536
16110,16144.40353,16130,15458.28,21830.33896,15521.44,15325.7398
30087,29233.91585,32116,31116.74,22486.32124,31279.395,30684.38789
11056,10742.08444,11071,10885.05,21776.7841,10894.468,10112.5984
25066,23246.48277,26099,24465.24,22204.28767,24120.105,24194.67131
27094,26138.58709,27150,26630.48,22408.92566,26146.43,26111.91007
29088,28684.98528,29109,29358.06,22308.56328,29451.242,29161.08778
22076,23780.69487,22109,22664.95,22168.97694,22485.594,22657.26677
25061,27326.96401,26113,25953.17,22109.17601,26078.496,26208.35879
12143,13499.2502,11097,11809.96,21554.01135,12106.276,12113.31077
26140,24292.39769,26098,25911.61,22319.51191,25701.768,25517.8014
30125,32137.14221,30097,30175.41,22148.7568,30077.18,30651.75893
32066,33425.7448,32062,32639.09,22436.16368,33324.72,33577.79976
35137,33331.21097,36079,34140.63,22698.88436,33857.055,34108.35351
13130,14035.89804,13136,12833.65,21663.63247,13121.743,12753.75674
14091,15584.09992,14145,14811.74,21911.99934,14777.555,14362.84286
29087,30099.70544,28105,27974.36,22586.14508,28360.965,29235.38784
15124,14875.04737,16112,15147.44,22051.83364,15026.285,15621.53426
25136,25572.95228,24109,25095.34,22234.84616,25603.951,25789.61335
22150,21657.06732,21071,21253.95,22025.76392,21453.79,21904.56082
36084,36836.2818,36120,36184.42,22637.98214,35527.156,36211.88834
14140,14563.05696,14058,13447.91,21735.59552,14011.268,14524.1782
19115,20181.2495,20069,19621.12,22041.49536,19814.686,19710.61079
30066,32380.15221,33131,31355.85,22554.17326,31499.037,31998.48263
49145,49614.03453,49089,48718.07,22926.66862,47811.24,50352.1342
7134,6426.761344,7060,6504.92,21209.77543,6592.222,6488.066496
30081,32414.22959,30106,30631.95,22556.20874,31311.186,31861.79871
11070,11203.29148,13107,12098.38,21821.71025,12165.149,11829.56264
24056,24953.06876,25102,24358.7,21977.06577,25150.523,23807.19273
25120,23087.24716,23066,23380.89,21965.63682,23760.648,23516.84734
42151,40084.98799,42137,41916.89,22656.48086,41360.715,41258.49126
33102,30791.36283,33076,32639.94,22376.13436,31798.84,32531.46574
21143,21318.59383,19083,20900.21,22162.22028,20855.83,20467.54339
23080,25339.72033,24148,24453.98,22415.50868,24132.445,24315.39698
13130,12380.62283,12074,12039.42,21661.3295,12090.056,12212.75192
6062,7247.541298,6094,5955.08,21318.5951,5970.486,6095.087648
18093,18116.91531,17139,17586.59,21728.63061,18009.73,17999.16878
31115,33916.40101,31110,32020.98,22451.96601,32615.854,33301.76125
18091,18028.27712,17060,17573.39,21891.0313,17603.898,17388.28403
15115,16631.42753,16127,15371.91667,21663.92734,15222.671,15134.21325
7093,7203.913053,7079,6900.17,21429.24985,6836.596,6980.027976
4070,1968.053924,5135,4439.486667,21314.16776,4086.0293,5493.192388
6069,6041.125574,5056,5427.2,21595.31816,5629.347,6322.824055
25070,27884.52359,28149,26448.58,22315.25277,26956.469,26567.85409
